,date,content,higher_order,higher_order_e,网管办,网监,boss_order,boss_order_e,老沉,陈彤,老陈,info_action,info_action_e,行动性,煽动,surveillance,surveillance_e,上报,discussion_protect,discussion_protect_e,攻击,攻击.*党,攻击.*政府,攻击.*领导人,攻击.*制度,person_p,person_p_e,习近平,温家宝,温,薄熙来,近平,温家,周永康,习,胡锦涛,江泽民,person_y,person_y_e,陈光诚,person_b,person_b_e,foreign,foreign_e,美国,香港,sina,sina_e,新浪,person,org,gpe,person_n,org_n,gpe_n
1401,2012年5月23日,[URL] 有网友在微博发帖称自己在珠峰被绑架了，此内容已上报王XXX和一大队。,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['王X'],[],[],1,0,0
1411,2012年5月24日,[CODE] ， 普删V私 重要用户报负责人。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1409,2012年5月24日,[CODE] 网监要求过滤恶搞毛主席的这个内容，微博审核中见到私密处理。,['网监'],1,0,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['毛'],[],[],1,0,0
1410,2012年5月24日,云南晋宁杀人案的相关内容，目前将新闻的内容通止处理，其余的内容全部私密处理了，媒体用户发的内容评论也关闭了。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['云南'],0,0,1
1418,2012年5月25日,中共中央宣传部举办开放日活动 审核时注意相关内容讨论,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['中共中央宣传部'],[],0,1,0
1417,2012年5月25日,美国2011年度人权报告声称中国为“独裁国家”，批评美国的，一般讨论可放行，借此攻击政府的处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,"['攻击', '攻击.*政府']",1,1,0,1,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,[],[],['中国'],0,0,1
1416,2012年5月25日,薄瓜瓜参加哈佛大学肯尼迪学院毕业典礼，一般说的不用处理，联系薄熙来和中国的私密。转发高的发负责人,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['薄瓜瓜', '薄熙来']",1,0,0,0,1,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['薄瓜瓜', '薄熙来']",['哈佛大学肯尼迪学院'],['中国'],2,1,1
1415,2012年5月25日,国新办发布中国对于美国的人权报告，已有新闻。审核媒体用户发现新闻第一时间将评论全部关闭。其他网友发，攻击、调侃我国人权的内容一律私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,['攻击'],1,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,[],['国新办'],['中国'],0,1,1
1413,2012年5月25日,"""许志永""于5月23日在境内《新浪微博》、《腾讯微博》及境外《推特》发布信息煽动网民加入""公盟""组织，购买""公民""徽章。并呼吁网民签署《公民承诺》。扬言将""公民""成为敏感词的。该网民还称：""拒绝专制腐败，追求民主法治，推动公民社会，并以公民徽章和头像作为身份标识。原文称："" 阻止传播《公民承诺》，为""公民""成立701专案组，抢走公民徽章...大家继续努力，期待着""公民""成为敏感词的那一天。需要公民徽章的请给我发信[email&#160;[CODE] ]，我们需要再订制。其实不需要传统意义上的所谓加入，公民（公盟）是自由公民的联合，我们都是时代新公民，为公民社会共同努力！请发信至[email&#160;[CODE] ],常联系。这个内容微博中见到私密，重要用户发的上报负责人",[],0,0,0,[],0,0,0,0,['煽动'],1,0,1,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['许志永'],1,0,[],0,[],0,0,0,['新浪'],1,1,[],"['腾讯', '新浪', '公民（公盟']",[],0,3,0
1412,2012年5月25日,[CODE] 5月25日18点西单有人伸冤跳桥 这个内容微博中见到私密。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1419,2012年5月25日,【贵州被杀执法队长之妻为夫“报仇”，祭奠路上杀死被关押农妇】5月18 日中午，德江县建设局大队长张波之妻要求公安局带杀她丈夫的农妇去张波灵柩前祭奠，并且要求为张波垒坟。但在押去祭奠途中，农妇被张波之妻一刀杀死。当天，德江人民情绪很不稳定，上万群众聚集在德江县公安局门口！ 虚假消息，见到私密。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['张波之', '张波', '张波灵', '张波垒坟']",[],"['德江县', '贵州']",4,0,2
1421,2012年5月25日,推特传方便面免职通知传达到厅局 私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1422,2012年5月25日,"习仲勋逝世10周年,注意处理攻击习近平的内容",[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,['攻击'],1,1,0,0,0,0,"['习近平', '近平', '习', '习仲勋']",1,1,0,0,0,1,0,0,1,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['习近平', '习仲勋']",[],[],2,0,0
1414,2012年5月25日,"近日有网民发布《闯美国领事馆安全手册》一文，主要内容为：""美国使（领）馆如今被网友戏称为""中国最安全的地方""。本刊为您列出进入它的正经方法，如果你不愿意出来，就可以使用以下方式进入该地。当然，正常状况下我们还是衷心建议您以做客的方式出入""并配有图片文字说明，上有庇护难民二种方式、三大必备、那些年我信一起闯馆和美国领馆的方法等。",[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,[],['美国领事馆'],['中国'],0,1,1
1420,2012年5月25日,"@吴祚来：昨晚一知内情的朋友说，大局已定，反人性反人权的极端力量将被清除。大哥将改变历史。希望美梦成真。自上而下的改革，当然成本最低。要求清理,审核看到私密",[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['吴祚来'],1,0,[],0,[],0,0,0,[],0,0,['吴祚'],[],[],1,0,0
1423,2012年5月26日,国新办发布中国对于美国的人权报告，已有新闻。审核媒体用户发现新闻第一时间将评论全部关闭。其他网友发，攻击、调侃我国人权的内容一律私密处理。中美发布人权报告相关内容，只放和新闻内容一致，支持中国的。其它讨论的，攻击调侃的都处理。审核时发现借人权报告攻击政府的小用户封杀,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,"['攻击', '攻击.*政府']",1,1,0,1,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,[],['国新办'],"['美', '中国', '中']",0,1,3
1425,2012年5月26日,"""许志永""于5月23日在境内《新浪微博》、《腾讯微博》及境外《推特》发布信息煽动网民加入""公盟""组织，购买""公民""徽章。并呼吁网民签署《公民承诺》。原文称："" 需要公民徽章的请给我发信[email&#160;[CODE] ]，我们需要再订制。其实不需要传统意义上的所谓加入，公民（公盟）是自由公民的联合，我们都是时代新公民，为公民社会共同努力！请发信至[email&#160;[CODE] ],常联系。这个内容微博中见到私密，重要用户发的上报负责人",[],0,0,0,[],0,0,0,0,['煽动'],1,0,1,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['许志永'],1,0,[],0,[],0,0,0,['新浪'],1,1,[],"['腾讯', '新浪', '公民（公盟']",[],0,3,0
1426,2012年5月26日,外交部:美国涉华人权报告颠倒黑白不值一驳；美国驻华大使馆与新华视点掐架 [CODE] 。这两个内容的转发负面较多，审核注意。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,[],"['美国驻华大使馆', '新华', '外交部']",[],0,3,0
1424,2012年5月26日,[CODE] 5月25日18点西单有人伸冤跳桥，网监要求微博中全面清理。审核见到私密。,['网监'],1,0,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1431,2012年5月27日,[CODE] 【5月26日重庆万人散步】此内容见到私密，重要用户上报。,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['重庆'],0,0,1
1432,2012年5月27日,九成中央委员亲属移民海外 再次震动政治局。见到私密处理，重要用户上报。,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1434,2012年5月27日,“我家世世代代都生活在这块土地上。满洲人来了，我这块土地是我的；八国联军来了，这块土地还是我的；袁大头来了，这块土地依然是我的；连TM日本鬼子来了都没好意思说这块土地是天皇的。现在你来了，理直气壮地说这块土地是你借给我的——你TM算个什么东西？——网易评论一枚”段子 微博见到私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['日本'],1,0,0,[],0,0,['袁'],['网易'],[],1,1,0
1430,2012年5月27日,国安部一名副部长秘书变节，向美方提供大量重要国家机密。由于其接近高层，掌握的核心机密达国家领导人才能看的级别，因而成为内地近年来最大间谍案，涉案副部长被停职。相关内容全部私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['国安部'],['美方'],0,1,1
1433,2012年5月27日,云南晋宁案新闻通稿由新华社发消息其他媒体发的微博，要求：(1)评论都关闭，清空评论；(2)把晋宁加到文章权限设置的关键字里，发现新闻发了马上关闭评论；(3)微博删除质疑和透露杀人细节的信息，私密处理，发通知。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],"['云南晋宁案新闻', '新华社', '晋宁']",[],0,3,0
1428,2012年5月27日,微博上传抄写《世界人权宣言》图片，煽动号召用转推的方式接力完成抄写的都私密。,[],0,0,0,[],0,0,0,0,['煽动'],1,0,1,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1427,2012年5月27日,今天香港64游行的图片一律删除，提及的私密处理。小用户发的直接封杀。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['香港'],1,0,1,[],0,0,[],[],[],0,0,0
1429,2012年5月27日,继续加强对中美人权报告的负面信息的清理工作，目前尺度是，只放和新闻内容一致，支持中国的。其它讨论的，任何影射中国人权的内容都不上，私密处理，攻击美国人权的可以适当的保留一部分，媒体用户发的相关新闻评论一律关闭。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,['攻击'],1,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,[],[],"['中国', '美', '中']",0,0,3
1435,2012年5月28日,章子怡因和薄熙来等高官上床被调查禁止出国 徐明交代更多细节 相关内容全部私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['薄熙来'],1,0,0,0,1,0,0,0,0,0,0,[],0,0,"['徐明', '章子怡']",1,[],0,0,0,[],0,0,"['章子', '薄熙来', '徐明']",[],[],3,0,0
1442,2012年5月29日,5.28江西省政府门口因为渔场纠纷问题被人群围的内容，微博中一般说的都止处理，瞎说的，联系什么南昌起义类似的都私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],"['江西省', '南昌']",0,0,2
1436,2012年5月29日,魏XX(jk-5709) (102573)  一直到下周3、4的，大家辛苦点。政府逼的紧。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['jk'],[],[],1,0,0
1437,2012年5月29日,蒋XX通知：从现在起发64图片的普通用户，内容删除，用户都禁言一周处理，仅一般提到64可以不禁言，内容删除，v用户不要主动处理用户，以处理内容为主。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['v用户'],[],[],1,0,0
1438,2012年5月29日,章子怡因和薄熙来等高官上床被调查禁止出国 徐明交代更多细节 相关内容全部清理,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['薄熙来'],1,0,0,0,1,0,0,0,0,0,0,[],0,0,"['徐明', '章子怡']",1,[],0,0,0,[],0,0,"['章子', '薄熙来', '徐明']",[],[],3,0,0
1439,2012年5月29日,关于64的内容，今天通报较多，审核时见到新样本发给天津清查组，没有关键词的发给负责人添加，带图片的加图片样本库。,[],0,0,0,[],0,0,0,0,[],0,0,0,['通报'],1,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['加图'],[],['天津'],1,0,1
1440,2012年5月29日,温州瑞安市一名工人因工资纠纷被打受伤，引起聚集事件，部分人员冲击办公大院。今天网管办发过来一批要求处理，因有新闻，与他们沟通后让把图片删除，现在我们的标准是：小用户上现场图片的私密，媒体及重要用户如果被通报，负责人删除图片即可。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,['通报'],1,0,[],0,0,0,0,0,0,['温'],1,0,0,1,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],"['瑞安市', '温州']",0,0,2
1441,2012年5月29日,丰台区石榴庄村，违法拆迁、违法施工，村民要求出示施工证件，施工方拒不出示，并且在警察面前将70岁老人打伤。这个内容见到私密，重要用户上报。,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['丰台区'],0,0,1
1443,2012年5月29日,新浪微博最新的社区管理规定上线，好多媒体用户发这个内容了，大家审核注意，借此攻击政府、攻击新浪、涉及言论自由新闻管制的都要处理掉，评论及时清理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,"['攻击', '攻击.*政府', '攻击.*新浪']",1,1,0,1,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
1444,2012年5月29日,【新浪微博：发5条敏感信息将被禁言或封号】根据新浪微博最新的社区管理规定，累积发表了5条敏感信息及以上的用户将被禁言48小时并被删除内容，而恶意发布敏感信息的用户将被禁言48小时以上，并有可能被注销帐号。5484名社区委员也开始履职，与新浪共同维护微博平台的秩序。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
1445,2012年5月29日,"维吾尔现代科学家，美国宇航中心NASA高级工程师，维吾尔科学院主席艾尔肯·斯迪克将于6月2日北京时间20时在""kuyqi""俱乐部演讲。网监要求清理过滤，此内容见到私密。",['网监'],1,0,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,['艾尔肯·斯迪克'],"['美国宇航中心NASA', '维吾尔科学院']","['维吾尔', '北京']",1,2,2
1446,2012年5月29日,一位在投行工作的人士说：“比如新浪财经频道的某位副总监，经常就以在新浪财经头版转发一些公司的负面报道为要挟，要求这些公司在其网站发布广告甚至代理这些公司所有在网络媒体投放的广告。。 这个内容审核中发现都私密。包括新闻内容，重要用先上报再处理,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
1455,2012年5月30日,见到此类微博，普删V私重要用户报负责人。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1456,2012年5月30日,此图注意，普删V私，重要用户报负责人，已加图片样本库。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['加图'],0,0,1
1460,2012年5月30日,阿基诺三世笑谈南海风波：称是中国政府领导人演给中国百姓看的一场戏，他握有某些中国领导人援助菲律宾并且从中收受贿赂的把柄，并且相信中国领导人心里有数，会让黄岩岛风波尽快风平浪静的。当然必要时候他会将与某某某领导人的私密往来公之于众的…… 这个内容都私密处理,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['菲律宾'],1,0,0,[],0,0,['阿基诺'],[],['中国'],1,0,1
1454,2012年5月30日,"蒋XX要求:从现在起发64图片的普通用户，内容删除，用户都禁言一周处理，仅一般提到64可以不禁言，内容删除，v用户除非接到上级要求,否则不要主动处理用户.以处理内容为主。",[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['v用户'],[],[],1,0,0
1459,2012年5月30日,美国驻华大使馆以及美国驻上海总领事馆都发了关于陈光诚的微博，小夜同事注意控制相关言论，大夜的时候再私密处理即可。 [URL]；[URL],[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['陈光诚'],1,1,[],0,['美国'],1,1,0,[],0,0,['陈光诚'],['美国驻华大使馆'],['上海'],1,1,1
1457,2012年5月30日,[CODE] 6月4日（星期一） 時間：下午6時半至晚上10時半 地點：維園五號足球場集合（請從天后A1出口移步至維園）该行动信息见到删除，重要用户上报，已经让数据组的接口人将该行动信息上报网安处了。,[],0,0,0,[],0,0,0,0,['行动信息'],1,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['数据组'],[],0,1,0
1453,2012年5月30日,今天上证指数收于2389.64点，注意处理联系64的内容,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1458,2012年5月30日,网管办要求：有人发起万人抄写人权宣言行动，相关内容继续加强清理力度，见到私密处理。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1451,2012年5月30日,蒋XX要求将新华网发布的题为“揭开上市公司“负面新闻”被勒索敛财的黑幕”的新闻全部私密处理。因为文中提到说“一位在投行工作的人士说：“比如新浪财经频道的某位副总监，经常就以在新浪财经头版转发一些公司的负面报道为要挟，要求这些公司在其网站发布广告甚至代理这些公司所有在网络媒体投放的广告，他个人抽取１０％左右的‘提成’。” 涉及到企业的负面。只是发布新闻连接的也处理。安排专人前台搜这个内容，随时清理,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],"['新华网', '新浪']",[],0,2,0
1450,2012年5月30日,欺君之罪太不该，茶女总理两无猜。人间多少荒唐事，今朝一路演下来  段子，私密。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1449,2012年5月30日,【总理如此考察】5月25日，温总理在湖南湘西土家族苗族自治州茶田考察。湘西美丽的风景，温柔知性的采茶女，平易近人的温总，一片盛世和谐景象。搜狐认证微博@欲言寓语 爆料，这些采茶女不是“茶农”，真正的茶农因戒严被控制在后山，和温总一起“逢场作戏”的大都是当地女干部！说是女干部假茶农的都私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温', '温总理']",1,0,0,1,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['温'],['搜狐'],"['西土', '湘', '湖南', '湘西']",1,1,4
